['Hand Raise', 0, 28.393803810586732, 1.7314054528061222, 0.7598254145408163, -1327.5146484375, -14175.4150390625, -3028.86962890625, 992.9436471862252, 114.27503451586965, -28.609954356420943, 13.623527833780624]
['Hand Raise', 0, 28.393803810586732, 1.7314054528061222, 0.7598254145408163, -1327.5146484375, -14175.4150390625, -3028.86962890625, 992.9436471862252, 114.27503451586965, -28.609954356420943, 13.623527833780624]
['Hand Raise', 198.16970825195312, 23.199587452168366, 2.173598931760204, 0.6041234853316326, 1510.6201171875, -10154.72412109375, -6317.138671875, 992.9738508755727, 117.00680061476288, -17.126191591761707, -4.362757017757069]
['Hand Raise', 319.277286529541, 26.182836415816322, 4.353425940688775, 0.7785096460459183, 3219.6044921875, -12702.94189453125, -8537.29248046875, 992.0671409817538, 123.77095547701467, -12.63317915536205, -17.998365176435964]
['Hand Raise', 409.8234176635742, 25.51020408163265, 3.400530133928571, 1.743861607142857, 32669.0673828125, -6156.92138671875, -17341.61376953125, 988.0057231040122, 152.63418123763063, -0.44474738657651613, -23.394444455860143]
['Hand Raise', 489.8197650909424, 30.822753906249996, 3.8738639987244894, 22.76985012755102, -7240.29541015625, 12901.30615234375, 2044.677734375, 988.2182431383135, 144.57074834139507, 48.97368418345771, -11.206288865327984]
['Hand Raise', 599.9460220336914, 38.80092075892857, -2.2794762436224487, 23.38020169005102, -110885.6201171875, 107696.533203125, 9635.92529296875, 976.925123352992, 37.41685603949449, 203.26692057728974, 53.850174046952525]
['Hand Raise', 700.7119655609131, 41.19873046875, -5.44333944515306, 18.410196109693874, -158775.32958984375, 123992.919921875, 104537.9638671875, 936.794464271599, -68.79744224335782, 285.6461747093584, 189.9718571914552]
['Hand Raise', 800.2457618713379, 35.94223333864795, -6.184480628188775, 9.609923070790815, -164207.45849609375, 82244.873046875, 153480.52978515625, 877.9826972751407, -162.24553922027368, 302.2945103450756, 333.82749632680435]
['Hand Raise', 888.1728649139404, 25.167659837372447, -6.016322544642857, 8.78158880739796, -156745.91064453125, 31440.73486328125, 151321.4111328125, 824.6264636188992, -230.97902507089213, 277.5557696827184, 435.4338987636615]
['Hand Raise', 1022.486686706543, 11.789750079719386, -8.625886878188775, 4.608777104591836, -112335.205078125, -312.80517578125, 112541.19873046875, 766.4381411492485, -298.04013453101896, 233.60389934429352, 518.8196914261816]
['Hand Raise', 1130.657434463501, 4.832987882653061, -11.247907366071429, 2.715441645408163, -98724.365234375, -9117.12646484375, 65376.28173828125, 691.9730588072562, -334.5848306650433, 257.2479295034571, 585.704515724404]
['Hand Raise', 1229.5024394989014, -1.9493881536989794, -15.271245216836734, -5.74851522640306, -51895.1416015625, 16510.009765625, 33569.3359375, 623.3377665179336, -373.0725694234909, 246.22364625753988, 641.5923961518175]
['Hand Raise', 1314.516305923462, -0.35500039859693877, -18.44133649553571, -3.6247409119897958, -10406.494140625, -3273.01025390625, -1304.62646484375, 593.5539151333517, -375.70837959357317, 258.5110415450491, 663.1055758567677]
['Hand Raise', 1411.5209579467773, 0.0809650031887755, -23.224499760841837, -3.3880739795918364, 2273.5595703125, -7637.02392578125, -5149.84130859375, 577.0280611435785, -369.35252553987596, 281.19045695765584, 671.9741479001577]
['Hand Raise', 0, 24.283272879464285, 4.745794802295919, -2.572195870535714, -6057.7392578125, -11070.25146484375, -2662.65869140625, -978.411512110276, -193.55841964274612, 53.541762496241596, 48.77838480599678]
['Hand Raise', 99.20454025268555, 25.834064094387756, 4.727110570790816, -1.4262296715561222, -160.21728515625, -10429.38232421875, -4417.41943359375, -979.1957568525094, -191.9677941726936, 42.87330314206639, 49.85895747206131]
['Hand Raise', 250.64444541931152, 22.913095902423468, 3.5500039859693877, -2.8835997289540813, -2006.53076171875, -10406.494140625, -4219.05517578125, -979.0699403731824, -191.06486325972583, 50.07440291425469, 49.07977239124503]
['Hand Raise', 301.23209953308105, 25.223712531887756, 5.231584821428571, -1.2705277423469388, -5317.68798828125, -9742.73681640625, -8636.474609375, -979.766071223557, -187.92647178714157, 43.600434070801164, 53.3018670370046]
['Hand Raise', 380.68461418151855, 25.852748325892858, 3.687021683673469, -0.790965800382653, -2227.783203125, -7347.10693359375, -9948.73046875, -980.3813752982404, -187.67916904406218, 33.74220007951806, 49.903430834508654]
['Hand Raise', 500.58460235595703, 24.38292211415816, 5.28140943877551, -0.9155273437499999, -1457.21435546875, -8972.16796875, -15640.2587890625, -979.8313682997248, -187.44283469757227, 23.091015841554928, 65.28765889380034]
['Hand Raise', 674.4098663330078, 35.31942562181122, -0.20552654655612246, 20.091776945153057, -74844.3603515625, 78514.09912109375, -1426.69677734375, -980.4779052623009, -161.55835463989087, -112.08010651744094, 0.15830837424407607]
['Hand Raise', 770.4648971557617, 37.91030572385204, -0.36745655293367346, 14.74185865752551, -106872.55859375, 136322.021484375, 41809.08203125, -964.6573706957353, -82.66387027099454, -232.97982534493616, -91.23180748211848]
['Hand Raise', 770.4648971557617, 37.91030572385204, -0.36745655293367346, 14.74185865752551, -106872.55859375, 136322.021484375, 41809.08203125, -964.6573706957353, -82.66387027099454, -232.97982534493616, -91.23180748211848]
['Hand Raise', 930.9895038604736, 34.48486328125, -0.0809650031887755, 13.820103236607142, -112861.63330078125, 121963.5009765625, 84747.314453125, -910.1388656312029, 33.14903820377513, -337.9845531722578, -237.30745532043775]
['Hand Raise', 1130.3815841674805, 25.0430982940051, -12.070013552295919, 14.685805963010203, -224708.55712890625, 13618.46923828125, 145927.42919921875, -789.0898619589415, 256.09273800656837, -256.5943899944394, -495.89617695370424]
